m49_code,year,region,subregion,country,lcattle_meat_pr,lsoy_pr,lmilk_pr,lsugar_pr,lpalm_pr,lcoffee_pr,lwood_pr,lcattle_meat_pr_1y,lsoy_pr_1y,lmilk_pr_1y,lsugar_pr_1y,lpalm_pr_1y,lcoffee_pr_1y,lwood_pr_1y,lcattle_meat_pr_3yr,lsoy_pr_3yr,lmilk_pr_3yr,lsugar_pr_3yr,lpalm_pr_3yr,lcoffee_pr_3yr,lwood_pr_3yr
478,2015,Africa,Sub-Saharan Africa,,0.9221194720844996,0.7983506293437177,0.8005438138061495,0.6212756985208601,0.8333224519607868,0.8090244614654681,2.390916831136207,-0.0012163093087282917,0.002715257768871604,0.005605427689616249,-0.0187178995005316,-0.005247381809174723,0.015460193895546426,-0.03486541667066412,0.0011249712666066742,0.0035426751365608875,0.002790461609705678,-0.0078075041123372895,-0.0016304335291581855,0.0011301117258143052,-0.046202799299733144
478,2016,Africa,Sub-Saharan Africa,,0.9156446634541564,0.790240711262074,0.7956288700405767,0.635574291840592,0.839887940759007,0.8606744356216915,2.4378061953147037,-0.005543399647048974,-0.008986653550047574,-0.010078471056607419,0.025957568664642383,-0.015612489368067584,-0.025525344874965383,-0.05881593900116222,-0.0017636845384301214,-0.005558463023711213,-0.0015987657067343397,-0.0019416941613958165,-0.006327056020290933,-0.006354915788684227,-0.055272722674578244
478,2017,Africa,Sub-Saharan Africa,,0.918866432703034,0.7829872925665029,0.8053194569319667,0.62031412026786,0.8599149459577615,0.8013029613050747,2.423911369781835,-0.006474808630343221,-0.008109918081643741,-0.004914943765572777,0.014298593319731934,0.006565488798220165,0.05164997415622341,0.04688936417849687,-0.004411505862040162,-0.00479377128760657,-0.003129329044187982,0.007179420827947573,-0.004764794126340714,0.013861607725601485,-0.015597330497776488
478,2018,Africa,Sub-Saharan Africa,,0.922255090692462,0.7843358019266148,0.807294084938321,0.5853057860111651,0.8662000683706069,0.8033033002150471,2.43080400082064,0.003221769248877626,-0.007253418695571057,0.009690586891390018,-0.015260171572731962,0.020027005198754555,-0.059371474316616824,-0.013894825532868804,-0.0029321463428381898,-0.00811666344242079,-0.0017676093102633923,0.008331996803880784,0.0036600015429690456,-0.011082281678452932,-0.008607133451844717
478,2019,Africa,Sub-Saharan Africa,,0.9246507917129319,0.7800742730402059,0.8163281060735889,0.5939339320421715,0.863575961601444,0.7881367092458578,2.4362861070388027,0.003388657989428001,0.0013485093601118825,0.0019746280063542843,-0.03500833425669492,0.006285122412845401,0.002000338909972421,0.00689263103880533,4.520620265413555e-5,-0.004671609139034305,0.0022500903773905088,-0.011989970836564981,0.01095920546994004,-0.0019070537501403306,0.013295723228144466
478,2020,Africa,Sub-Saharan Africa,,0.9277855276267408,0.7828644572984351,0.803473739855803,0.6252704183696952,0.8773068763141183,0.8449685218608509,2.445443268309443,0.0023957010204698204,-0.00426152888640885,0.009034021135267856,0.008628146031006367,-0.002624106769162915,-0.015166590969189375,0.005482106218162475,0.0030020427529251492,-0.0033888127406226745,0.006899745344337386,-0.013880119932806837,0.007896006947479014,-0.024179242125277927,-5.066960919669997e-4
478,2021,Africa,Sub-Saharan Africa,,0.9296038746560589,0.8079967747134813,0.8092466926816689,0.6365379171712485,0.9037142444326144,0.8577469505010424,2.4333695460118254,0.0031347359138089725,0.002790184258229189,-0.012854366217785906,0.03133648632752373,0.013730914712674291,0.05683181261499315,0.00915716127064048,0.002973031641235598,-4.0945089355926e-5,-6.152390253879222e-4,0.0016520993672783924,0.0057973101187855924,0.014555186851925398,0.007177299509202761
478,2022,Africa,Sub-Saharan Africa,,0.9298932663590496,0.8027715937567295,0.80756091000279,0.6551847366804157,0.9083042895257217,0.854753236021052,2.356497224900652,0.001818347029318046,0.02513231741504618,0.005772952825865985,0.01126749880155331,0.02640736811849609,0.01277842864019152,-0.012073722297617717,0.0024495946545322798,0.007886990928955506,6.508692477826447e-4,0.017077377053361136,0.012504725354002488,0.018147883428665097,8.551817303950789e-4
478,2023,Africa,Sub-Saharan Africa,,0.9322535824712743,0.8107337994601572,0.8140282941814521,0.6381176900961862,0.8882509810603234,0.8871026931330843,2.3266279193878106,2.893917029906934e-4,-0.00522518095675184,-0.0016857826788789776,0.018646819509167134,0.004590045093107342,-0.002993714479990417,-0.07687232111117348,0.001747491548705904,0.00756577357217451,-0.0029223986902663,0.020416934879414723,0.014909442641425907,0.02220550892506475,-0.02659629404605024
562,1991,Africa,Sub-Saharan Africa,,0.8903540773190923,0.7609454665122786,0.7661085511511149,0.4958473092103312,0.8208109756505607,0.8252745011431003,2.2802188933478074,-0.004619790174164251,-0.004514048927789283,0.007412748785591838,0.024770512130752487,0.0022696246145059717,-0.01108363845203797,0.040176316701660664,-0.0033082781525510065,-5.649224706060588e-4,9.991278911497907e-4,0.006762987351363399,-0.007638144395816153,-7.218399340626069e-4,0.06866401385809073
562,1992,Africa,Sub-Saharan Africa,,0.8857342871449281,0.7564314175844893,0.7735212999367067,0.5206178213410837,0.8230806002650667,0.8141908626910623,2.320395210049468,-0.004619790174164251,-0.004514048927789283,0.007412748785591838,0.024770512130752487,0.0022696246145059717,-0.01108363845203797,0.040176316701660664,-0.0033082781525510065,-5.649224706060588e-4,9.991278911497907e-4,0.006762987351363399,-0.007638144395816153,-7.218399340626069e-4,0.06866401385809073
562,1993,Africa,Sub-Saharan Africa,Niger,0.8865595059056676,0.7674027429022422,0.7678475807983028,0.5204930701119654,0.8286304388569464,0.8092672893353774,2.5801232079982204,-0.004619790174164251,-0.004514048927789283,0.007412748785591838,0.024770512130752487,0.0022696246145059717,-0.01108363845203797,0.040176316701660664,-0.0033082781525510065,-5.649224706060588e-4,9.991278911497907e-4,0.006762987351363399,-0.007638144395816153,-7.218399340626069e-4,0.06866401385809073
562,1994,Africa,Sub-Saharan Africa,Niger,0.8804292428614393,0.7592506991004604,0.7691059348245642,0.5161362712644214,0.7978965424631123,0.8231089813409125,2.4862109349220796,8.252187607394879e-4,0.010971325317752911,-0.0056737191384038654,-1.2475122911825842e-4,0.005549838591879741,-0.00492357335568494,0.25972799794875234,-0.0033082781525510065,-5.649224706060588e-4,9.991278911497907e-4,0.006762987351363399,-0.007638144395816153,-7.218399340626069e-4,0.06866401385809073
562,1995,Africa,Sub-Saharan Africa,Niger,0.8835429654470383,0.760922193023578,0.7800783921903915,0.5265930869038031,0.8185268074060557,0.8505966562998987,2.405707952850656,-0.006130263044228257,-0.008152043801781805,0.001258354026261399,-0.00435679884754403,-0.03073389639383417,0.013841692005535089,-0.0939122730761408,-0.0033082781525510065,-5.649224706060588e-4,9.991278911497907e-4,0.006762987351363399,-0.007638144395816153,-7.218399340626069e-4,0.06866401385809073
562,1996,Africa,Sub-Saharan Africa,Niger,0.8829319062676158,0.7857391539887161,0.7896258908532374,0.5210956996845524,0.8107022471422033,0.8403940991462041,2.4012754510080647,0.0031137225855989437,0.0016714939231176063,0.010972457365827304,0.010456815639381722,0.0206302649429434,0.027487674958986186,-0.08050298207142337,-7.304405659632751e-4,0.001496925146362904,0.002185697417894946,0.0019917551875731445,-0.0015179309530036766,0.012135264536278778,0.02843758093372939
562,1997,Africa,Sub-Saharan Africa,Niger,0.8911069925018993,0.766017498089001,0.7885969473298207,0.5386847797825356,0.8180503962212472,0.8303901885070102,2.3761842204744297,-6.110591794225018e-4,0.02481696096513808,0.009547498662845877,-0.005497387219250749,-0.007824560263852365,-0.010202557153694558,-0.004432501842591474,-0.001209199879350605,0.006112137028824627,0.007259436684978193,2.0087652419564783e-4,-0.005976063904914379,0.010375603270275572,-0.05961591899671855
562,1998,Africa,Sub-Saharan Africa,Niger,0.8937364734007605,0.7572258441257536,0.7899363502944203,0.5536780227474126,0.8205922569242812,0.8436563374961407,2.20661154464407,0.008175086234283535,-0.019721655899715085,-0.0010289435234167588,0.017589080097983212,0.007348149079043909,-0.010003910639193925,-0.025091230533635045,0.0035592498801533257,0.002255599662846867,0.006497004168418807,0.007516169506038062,0.006717951252711647,0.002427069055365901,-0.03667557148254996
562,1999,Africa,Sub-Saharan Africa,Niger,0.8901876966744506,0.7410470990439373,0.7712846807785542,0.5397864479413668,0.8222639803726662,0.8425770120721511,2.2713312082428496,0.0026294808988611695,-0.008791653963247437,0.0013394029645996675,0.01499324296487703,0.0025418607030339713,0.013266148989130477,-0.16957267583035973,0.0033978359845740678,-0.001232116299274814,0.0032859860346762617,0.00902831194786983,6.884831727418383e-4,-0.0023134396012526683,-0.06636546940219541
562,2000,Africa,Sub-Saharan Africa,Niger,0.883885541648605,0.7356242779691679,0.7667033647694126,0.5258707206342997,0.8236990464084267,0.8102693450106976,2.2785317201969786,-0.0035487767263098213,-0.01617874508181627,-0.018651669515866165,-0.013891574806045859,0.0016717234483850651,-0.0010793254239895855,0.06471966359877968,0.0024185968022782944,-0.014897351648259597,-0.006113736691561085,0.0062302494189381274,0.0038539110768209817,7.276376419823224e-4,-0.043314747588405034
562,2001,Africa,Sub-Saharan Africa,Niger,0.881210104672086,0.7307165115741816,0.7632477258850398,0.5157335290623878,0.8197610926739484,0.7927758996295456,2.200572339386914,-0.006302155025845635,-0.005422821074769435,-0.004581316009141578,-0.013915727307067027,0.0014350660357604905,-0.03230766706145349,0.007200511954128963,-0.0024071502844314288,-0.010131073373277713,-0.007297860853469358,-0.004271353049411952,0.001882883395726509,-0.0067069478321042,-0.03255083342581703
562,2002,Africa,Sub-Saharan Africa,Niger,0.8878676101604907,0.7391797168759274,0.7605994855794151,0.4986787695603669,0.8128679209039169,0.8017933251043226,2.2100597707637095,-0.0026754369765189523,-0.004907766394986246,-0.003455638884372836,-0.010137191571911952,-0.003937953734478361,-0.01749344538115194,-0.0779593808100647,-0.004175456242891469,-0.008836444183857317,-0.008896208136460193,-0.012648164561674946,-2.770547501109351e-4,-0.016960145955531674,-0.002013068419052022
562,2003,Africa,Sub-Saharan Africa,Niger,0.8984592842885682,0.7452784944386756,0.7685366935898665,0.5279096582966711,0.8174531669638462,0.7961324623315551,2.2719996321020837,0.0066575054884046025,0.008463205301745824,-0.002648240305624605,-0.0170547595020209,-0.006893171770031459,0.009017425474776908,0.00948743137679564,-7.733621713199949e-4,-6.224607226699522e-4,-0.0035617317330463396,-0.013702559460333294,-0.003132019822916443,-0.013594562322609508,-0.0204238124930467
562,2004,Africa,Sub-Saharan Africa,,0.9032691274264796,0.7494399977654028,0.7736446662687099,0.5060196836555485,0.8170391594913778,0.8325300933311968,2.2949470844464823,0.0105916741280776,0.0060987775627481255,0.007937208010451391,0.02923088873630425,0.004585246059929271,-0.00566086277276745,0.06193986133837415,0.0048579142133210835,0.003218072156502568,6.111096068179833e-4,6.796458874571328e-4,-0.0020819598148601828,-0.004712294226380827,-0.0021773626982983054
562,2005,Africa,Sub-Saharan Africa,,0.905457881702301,0.7481566258119139,0.7806150795965919,0.5291828345431455,0.8156249313294165,0.8400293164328265,2.3073742822956747,0.004809843137911329,0.004161503326727267,0.005107972678843331,-0.021889974641122634,-4.1400747246833625e-4,0.03639763099964166,0.022947452344398656,0.007353007584797844,0.006241162063740406,0.0034656467945567058,-0.0032379484689464277,-9.073110608568413e-4,0.013251397900550374,0.03145824835318948
562,2006,Africa,Sub-Saharan Africa,,0.9119206933912232,0.7682248898511397,0.7859837379825318,0.5325393438407502,0.8154890668615417,0.8478782356501151,2.3785018934562023,0.0021887542758214362,-0.001283371953488932,0.0069704133278820635,0.023163150887597017,-0.0014142281619613506,0.0074992231016297595,0.012427197849192329,0.005863423847270122,0.0029923029786621536,0.006671864672392262,0.01016802166092621,9.19003475166528e-4,0.012745330442834657,0.03243817051065504
562,2007,Africa,Sub-Saharan Africa,,0.913797648947134,0.7687257026896164,0.7973307193399318,0.5540355173421091,0.8377192175755698,0.8307456110182168,2.4279800898145134,0.006462811688922154,0.02006826403922579,0.005368658385939917,0.0033565092976046706,-1.3586446787483553e-4,0.007848919217288586,0.07112761116052768,0.00448713636755164,0.007648798470821376,0.005815681464221771,0.001543228514693018,-6.547000341015075e-4,0.017248591106186668,0.03550075378470622
